group,bottleneck,field,pattern,required_check,A_value,B_value,AB_value,detail,result,ab_kind,constraint_template,constraint_category,rm_odp_viewpoint,evaluation_mode,verdict,explanation,adaptation,in_paper_appendix
8,Acknowledgment Protocol Mismatch,acknowledgment_protocols,Loose,Pattern-graded requirement,,,,Loose requires at least one side (or AB) to declare this.,Missing,INTENDED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Gap,,,True
8,Communication Mechanism Mismatch,communication_mechanism,Loose,Pattern-graded requirement,,,,Both sides or AB canonical interface required.,Missing,INTENDED,Interface Compatibility,RuntimeLevel,Computational,LLMAssisted,Gap,,,True
8,Conceptual Quality Gap,Authors’ Unique Identifier,Loose,Pattern-agnostic,g. madec; lead developer,"vogt, m.; ecological model developer",,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Calibration Tools/Data,Loose,Pattern-agnostic,"ocean reanalysis glorys, oras , argo profiles, satellite sst / ssh","in situ, satellite dms & chlorophyll",,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Conceptual Model Evaluation,Loose,Pattern-agnostic,"widely validated in cmip configurations, strong physical basis",represents major global seasonal patterns of dms,,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Links to Publications & Reports,Loose,Pattern-agnostic,"madec et al., 2008; vogt et al., 2010","vogt et al., 2010",,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Sensitivity Analysis,Loose,Pattern-agnostic,"parameter sets allow sensitivity to mixing, drag, eos",tracer parameter sweeps,,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Uncertainty Analysis,Loose,Pattern-agnostic,"ensemble forcing, parameter perturbations",scenario-based dms emission uncertainty,,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Conceptual Quality Gap,Validation Capabilities,Loose,Pattern-agnostic,"climatology, reanalysis comparisons available","global comparisons with climatologies, cruises",,Both provide metadata.,Match,INTENDED,Conceptual Quality Evidence,PatternAgnostic,Domain,LLMAssisted,Match,,,True
8,Data Schema Mismatch,(A or B).input vs AB.input,Loose,(A or B).input ↔ AB.input (similarity>0),A.in:bathymetry; initial_temperature; initial_salinity; surface_forcing_fields; biological_optical_feedback; gas_exchange_modifiers; initial; boundary conditions for the physical ocean state. optionally receives biological optical feedbacks from planktom10.; biogeochemical feedback influencing optics or air-sea fluxes | B.in:temperature; salinity; velocities; mld; shortwave_radiation_at_depth; sea_ice_fields; physical state from nemo; provides physical drivers,,temperature; salinity; velocities; mld; light_at_depth; sea_ice_fields,max=0.66,Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
8,Data Schema Mismatch,(A or B).output vs AB.output,Loose,(A or B).output ↔ AB.output (similarity>0),A.out:temperature; salinity; u_velocity; v_velocity; w_velocity; mixed_layer_depth; sea_ice_cover; sea_ice_thickness; shortwave_radiation_at_depth | B.out:dms_concentration; plankton_functional_types; nutrient_fields; air_sea_dms_flux; kd_bio; qbio; albedo_modifier,,temperature; salinity; nutrients; dms; chlorophyll; plankton_biomass,max=0.29,Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
8,Data Schema Mismatch,A.output,Loose,A.output ↔ B.input (≥1),temperature; salinity; u_velocity; v_velocity; w_velocity; mixed_layer_depth; sea_ice_cover; sea_ice_thickness; shortwave_radiation_at_depth,temperature; salinity; velocities; mld; shortwave_radiation_at_depth; sea_ice_fields; physical state from nemo; provides physical drivers,,temperature ↔ temperature (1.00); salinity ↔ salinity (1.00); shortwave_radiation_at_depth ↔ shortwave_radiation_at_depth (1.00),Match,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Match,,,True
8,Data Schema Mismatch,B.output,Loose,B.output ↔ A.input (≥1),dms_concentration; plankton_functional_types; nutrient_fields; air_sea_dms_flux; kd_bio; qbio; albedo_modifier,bathymetry; initial_temperature; initial_salinity; surface_forcing_fields; biological_optical_feedback; gas_exchange_modifiers; initial; boundary conditions for the physical ocean state. optionally receives biological optical feedbacks from planktom10.; biogeochemical feedback influencing optics or air-sea fluxes,,,Mismatch,INTENDED,Variable Semantic Compatibility,InformationLevel,Information,LLMAssisted,Mismatch,,,True
8,Data Synchronization,data_synchronization,Loose,Pattern-graded requirement,physical state transferred each timestep to planktom10,tracer exchange with nemo each timestep,timestep-level tracer exchange,Loose requires at least one declaration of synchronization.,Match,INTENDED,Synchronization Compatibility,RuntimeLevel,Engineering,LLMAssisted,Match,,,True
8,Dimensionality Mismatch,dimensionality,Loose,Common exchanged variables align semantically (or a declared conversion bridges them),3d,3d,3d,A<->B token-sim=1.00 (>0 means aligned),Match,INTENDED,Dimensionality Compatibility,InformationLevel,Information,Deterministic,Match,Deterministic check: A<->B token-sim=1.00 (>0 means aligned),No adaptation required.,True
8,Distribution Version Mismatch,distribution_version,Loose,Presence required,v3.3,,,Only one side provides metadata.,Missing,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Gap,,,True
8,Error Handling Mismatch,error_handling,Loose,Pattern-graded requirement,"cfl limit checks, nan trapping, restart dumps, timestep reduction.","tracer bounds checks, invalid values reset, restart safety","tracer cfl checks, nan trapping, restart dumps",Both A and B or AB canonical required.,Match,INTENDED,Error-Handling Compatibility,RuntimeLevel,Computational,LLMAssisted,Match,,,True
8,Execution Constraint Mismatch,execution_constraints,Loose,Pattern-graded requirement,"requires stable baroclinic / barotropic splitting, mpi domain consistency.; shared grid, timestep consistency with tracer package","grid, timestep must match nemo",,Loose requires at least one side (or AB) to declare this.,Match,INTENDED,Execution Ordering Compatibility,RuntimeLevel,Engineering,Deterministic,Match,Deterministic check: Loose requires at least one side (or AB) to declare this.,No adaptation required.,True
8,Execution Instruction Gap,execution_instructions,Loose,Require A or B,"compile via makenemo, configure using reference configs, namelists","enabled via nemo top / top_src, activated in tracer namelists",,At least one side must provide.,Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
8,File Format Mismatch,file_formats,Loose,Presence required,,,,Neither provides metadata.,Missing,INTENDED,Data Format Compatibility,InformationLevel,Information,Deterministic,Gap,Deterministic check: Neither provides metadata.,Provide the missing metadata field(s) for both models before this constraint can be assessed.,True
8,Hardware Resource Mismatch,hardware_specification_and_requirements,Loose,Pattern-graded similarity/equality,hpc cluster,hpc cluster,hpc cluster,A↔B token-sim=1.00 (> 0.00),Match,INTENDED,Execution Environment Compatibility,RuntimeLevel,Technology,LLMAssisted,Match,,,True
8,Implementation Verification Gap,implementation_verification (A),Loose,Presence required,"reference test cases orca2 / orca1 reproduced; compared against climatologies, reanalysis",,,A provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (A),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: A provides metadata,No adaptation required.,False
8,Implementation Verification Gap,implementation_verification (B),Loose,Presence required,compared to global dms datasets,,,B provides metadata,Match,INTENDED,(auxiliary) Implementation Verification Gap / implementation_verification (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: B provides metadata,No adaptation required.,False
8,Landing Page Gap,landing_page (A),Loose,Presence required,,,,A provides landing page,Missing,INTENDED,(auxiliary) Landing Page Gap / landing_page (A),RuntimeLevel,Technology,Deterministic,Gap,Deterministic check: A provides landing page,Provide the missing metadata field(s) for both models before this constraint can be assessed.,False
8,Landing Page Gap,landing_page (B),Loose,Optional at this pattern,,,,Optional.,Match,INTENDED,(auxiliary) Landing Page Gap / landing_page (B),RuntimeLevel,Technology,Deterministic,Match,Deterministic check: Optional.,No adaptation required.,False
